"DateTime","Players"
2017-08-12,1112
2017-08-13,1183
2017-08-14,953
2017-08-15,943
2017-08-16,919
2017-08-17,1153
2017-08-18,1945
2017-08-19,2953
2017-08-20,3645
2017-08-21,3123
2017-08-22,2605
2017-08-23,2245
2017-08-24,2100
2017-08-25,2038
2017-08-26,2394
2017-08-27,2505
2017-08-28,1928
2017-08-29,1592
2017-08-30,1534
2017-08-31,1427
2017-09-01,1490
2017-09-02,1804
2017-09-03,1871
2017-09-04,1748
2017-09-05,1324
2017-09-06,1268
2017-09-07,1245
2017-09-08,1313
2017-09-09,1521
2017-09-10,1654
2017-09-11,1253
2017-09-12,1137
2017-09-13,1143
2017-09-14,1049
2017-09-15,1098
2017-09-16,1363
2017-09-17,1477
2017-09-18,1088
2017-09-19,1010
2017-09-20,987
2017-09-21,953
2017-09-22,949
2017-09-23,1223
2017-09-24,1279
2017-09-25,949
2017-09-26,862
2017-09-27,845
2017-09-28,863
2017-09-29,891
2017-09-30,1139
2017-10-01,1228
2017-10-02,920
2017-10-03,876
2017-10-04,1100
2017-10-05,1192
2017-10-06,1343
2017-10-07,1828
2017-10-08,2082
2017-10-09,1631
2017-10-10,1432
2017-10-11,1393
2017-10-12,1478
2017-10-13,1473
2017-10-14,1864
2017-10-15,1923
2017-10-16,1409
2017-10-17,1336
2017-10-18,1228
2017-10-19,1288
2017-10-20,1351
2017-10-21,1732
2017-10-22,1765
2017-10-23,1262
2017-10-24,1212
2017-10-25,1130
2017-10-26,1176
2017-10-27,1119
2017-10-28,1393
2017-10-29,1396
2017-10-30,1068
2017-10-31,1014
2017-11-01,982
2017-11-02,981
2017-11-03,1034
2017-11-04,1318
2017-11-05,1304
2017-11-06,999
2017-11-07,846
2017-11-08,824
2017-11-09,802
2017-11-10,920
2017-11-11,1184
2017-11-12,1213
2017-11-13,966
2017-11-14,855
2017-11-15,835
2017-11-16,833
2017-11-17,866
2017-11-18,1124
2017-11-19,1165
2017-11-20,895
2017-11-21,830
2017-11-22,853
2017-11-23,1040
2017-11-24,1274
2017-11-25,1604
2017-11-26,1893
2017-11-27,1525
2017-11-28,1327
2017-11-29,1294
2017-11-30,1171
2017-12-01,1242
2017-12-02,1535
2017-12-03,1518
2017-12-04,1280
2017-12-05,1084
2017-12-06,1102
2017-12-07,1066
2017-12-08,1128
2017-12-09,1350
2017-12-10,1360
2017-12-11,1056
2017-12-12,959
2017-12-13,976
2017-12-14,907
2017-12-15,951
2017-12-16,1137
2017-12-17,1220
2017-12-18,993
2017-12-19,967
2017-12-20,946
2017-12-21,1023
2017-12-22,1167
2017-12-23,1495
2017-12-24,1603
2017-12-25,1568
2017-12-26,1677
2017-12-27,1686
2017-12-28,1706
2017-12-29,1852
2017-12-30,2054
2017-12-31,1940
2018-01-01,2129
2018-01-02,1931
2018-01-03,1791
2018-01-04,1793
2018-01-05,1754
2018-01-06,1998
2018-01-07,2070
2018-01-08,1633
2018-01-09,1375
2018-01-10,1284
2018-01-11,1306
2018-01-12,1359
2018-01-13,1690
2018-01-14,1664
2018-01-15,1371
2018-01-16,1201
2018-01-17,1184
2018-01-18,1135
2018-01-19,1180
2018-01-20,1489
2018-01-21,1522
2018-01-22,1098
2018-01-23,1442
2018-01-24,2739
2018-01-25,3367
2018-01-26,3769
2018-01-27,4241
2018-01-28,4068
2018-01-29,2964
2018-01-30,2612
2018-01-31,2448
2018-02-01,2304
2018-02-02,2280
2018-02-03,2755
2018-02-04,2775
2018-02-05,2000
2018-02-06,1793
2018-02-07,1780
2018-02-08,1651
2018-02-09,1697
2018-02-10,2056
2018-02-11,2123
2018-02-12,1540
2018-02-13,1380
2018-02-14,1278
2018-02-15,1226
2018-02-16,1453
2018-02-17,1877
2018-02-18,2017
2018-02-19,1665
2018-02-20,1450
2018-02-21,1353
2018-02-22,1275
2018-02-23,1289
2018-02-24,1655
2018-02-25,1660
2018-02-26,1181
2018-02-27,1102
2018-02-28,1098
2018-03-01,1051
2018-03-02,1141
2018-03-03,1355
2018-03-04,1326
2018-03-05,994
2018-03-06,873
2018-03-07,836
2018-03-08,841
2018-03-09,861
2018-03-10,1139
2018-03-11,1149
2018-03-12,852
2018-03-13,844
2018-03-14,814
2018-03-15,773
2018-03-16,835
2018-03-17,1062
2018-03-18,1096
2018-03-19,787
2018-03-20,751
2018-03-21,767
2018-03-22,762
2018-03-23,743
2018-03-24,943
2018-03-25,1001
2018-03-26,778
2018-03-27,685
2018-03-28,693
2018-03-29,723
2018-03-30,849
2018-03-31,903
2018-04-01,926
2018-04-02,810
2018-04-03,732
